"","nh","year","villid","thanaid","agehead","sexhead","educhead","famsize","hhland","hhasset","expfd","expnfd","exptot","dmmfd","dfmfd","weight","vaccess","pcirr","rice","wheat","milk","potato","egg","oil","lexptot"
"137",33051,0,3,3,28,1,1,5,13,80950,3440.624,693.7224,4234.346,1,0,0.6029635,1,0.2,13.1999998092651,12,24,8,3.29999995231628,72.8000030517578,8.35122030386695
"138",33051,1,3,3,35,1,0,5,13,80950,1644.066,262.5525,2306.618,0,1,0.6029635,1,0.4,11.4135999679565,8.12040042877197,16.2408008575439,7.021,2.43600010871887,52.7812995910645,7.74397110266432
"139",33054,0,3,3,38,1,2,5,2,8120,3391.481,337.9056,3829.386,0,0,1.937057,1,0.2,13.1999998092651,12,24,8,3.29999995231628,72.8000030517578,8.25072086038621
"140",33054,1,3,3,45,1,3,6,2,8120,2677.854,933.8206,4011.675,0,1,1.937057,1,0.4,11.4135999679565,8.12040042877197,16.2408008575439,7.021,2.43600010871887,52.7812995910645,8.29721338019439
"141",33061,0,3,3,25,1,0,4,52,209520,3764.943,522.2525,4387.195,1,0,0.6029635,1,0.2,13.1999998092651,12,24,8,3.29999995231628,72.8000030517578,8.38667325978785
"142",33061,1,3,3,35,1,0,5,52,209520,5022.601,536.3379,5958.939,0,1,0.6029635,1,0.4,11.4135999679565,8.12040042877197,16.2408008575439,7.021,2.43600010871887,52.7812995910645,8.69281552510769
"143",33064,0,3,3,50,1,0,14,20,641400,3158.709,763.0741,4021.784,0,0,1.937057,1,0.2,13.1999998092651,12,24,8,3.29999995231628,72.8000030517578,8.29972947923319
"144",33064,1,3,3,35,1,0,18,342,384456.6,3221.906,785.7024,4407.609,0,0,1.937057,1,0.4,11.4135999679565,8.12040042877197,16.2408008575439,7.021,2.43600010871887,52.7812995910645,8.39131449918457
"145",33131,0,3,3,28,1,2,6,1.5,23100,2940.323,336.6017,3376.926,1,0,0.6029635,1,0.2,13.1999998092651,12,24,8,3.29999995231628,72.8000030517578,8.12501719067427
"146",33131,1,3,3,35,1,0,6,1.5,23100,3465.512,911.2644,4776.776,1,1,0.6029635,1,0.4,11.4135999679565,8.12040042877197,16.2408008575439,7.021,2.43600010871887,52.7812995910645,8.47173044524639
"147",33141,0,3,3,32,1,0,7,0.25,2660,2188.531,302.8813,2591.413,1,0,0.6029635,1,0.2,13.1999998092651,12,24,8,3.29999995231628,72.8000030517578,7.86034438119922
"148",33141,1,3,3,25,1,0,3,1,575.1793,4284.748,765.7778,5450.525,0,0,0.6029635,1,0.4,11.4135999679565,8.12040042877197,16.2408008575439,7.021,2.43600010871887,52.7812995910645,8.60365066502971
"149",41011,0,1,4,32,1,7,8,8,15405,1548.398,122.6165,1771.014,0,1,0.7210401,1,0.6,11,12,12,8,2.40000009536743,71.5,7.47987203181102
"150",41011,1,1,4,48,1,2,9,8,15405,1403.287,278.1913,2081.479,0,1,0.7210401,1,0.7,10.2971000671387,9.74400043487549,9.74400043487549,6.334,1.62360000610352,52.7812995910645,7.64131428995654
"151",41014,0,1,4,44,1,5,9,9,22500,2609.128,730.2248,3439.352,0,0,0.8510638,1,0.6,11,12,12,8,2.40000009536743,71.5,8.14332907071393
"152",41014,1,1,4,60,1,8,10,32,60207.74,2452.294,516.3081,3368.602,0,0,0.8510638,1,0.7,10.2971000671387,9.74400043487549,9.74400043487549,6.334,1.62360000610352,52.7812995910645,8.12254991548174
"153",41015,0,1,4,35,1,10,4,144,17910,2668.82,743.2606,3512.081,0,0,2.364066,1,0.6,11,12,12,8,2.40000009536743,71.5,8.16424870921607
"154",41015,1,1,4,45,1,12,5,144,17910,2360.265,706.4553,3466.721,1,1,2.364066,1,0.7,10.2971000671387,9.74400043487549,9.74400043487549,6.334,1.62360000610352,52.7812995910645,8.15125288483718
"155",41021,0,1,4,25,1,0,3,2,12315,3234.933,518.8206,3853.754,1,0,0.7210401,1,0.6,11,12,12,8,2.40000009536743,71.5,8.25706247073171
"156",41021,1,1,4,32,1,0,5,2,12315,2166.464,488.5642,3055.028,1,1,0.7210401,1,0.7,10.2971000671387,9.74400043487549,9.74400043487549,6.334,1.62360000610352,52.7812995910645,8.0248713125481
"157",41034,0,1,4,29,1,0,2,33,45725,3426.141,338.9989,3865.14,0,0,0.8510638,1,0.6,11,12,12,8,2.40000009536743,71.5,8.26001187225279
"158",41034,1,1,4,25,1,0,2,7,9947.219,2779.131,663.1479,3842.279,0,0,0.8510638,1,0.7,10.2971000671387,9.74400043487549,9.74400043487549,6.334,1.62360000610352,52.7812995910645,8.25408118746124
"159",41035,0,1,4,45,1,0,7,351,16410,3084.74,1053.174,4237.914,0,0,2.364066,1,0.6,11,12,12,8,2.40000009536743,71.5,8.35206238334311
"160",41035,1,1,4,45,1,0,5,535,356793.9,3793.206,2411.693,6604.899,0,0,2.364066,1,0.7,10.2971000671387,9.74400043487549,9.74400043487549,6.334,1.62360000610352,52.7812995910645,8.79571831670276
"161",41041,0,1,4,44,1,0,5,78,130050,3420.942,1220.359,4741.302,1,1,0.7210401,1,0.6,11,12,12,8,2.40000009536743,71.5,8.46427795080582
"162",41041,1,1,4,50,1,0,5,78,130050,2751.658,502.0979,3653.756,1,0,0.7210401,1,0.7,10.2971000671387,9.74400043487549,9.74400043487549,6.334,1.62360000610352,52.7812995910645,8.20378461208954
"163",41054,0,1,4,29,1,0,3,11,18845,3509.325,472.167,4081.492,0,0,0.8510638,1,0.6,11,12,12,8,2.40000009536743,71.5,8.31446286525911
"164",41054,1,1,4,40,1,0,5,10,26979.3,2265.53,265.8005,2931.33,0,0,0.8510638,1,0.7,10.2971000671387,9.74400043487549,9.74400043487549,6.334,1.62360000610352,52.7812995910645,7.98355260783275
"165",41071,0,1,4,61,1,0,4,32,63605,3175.722,2930.177,6205.899,1,1,0.7210401,1,0.6,11,12,12,8,2.40000009536743,71.5,8.73341669433024
"166",41071,1,1,4,65,1,1,4,32,63605,2700.298,195.3916,3295.689,1,1,0.7210401,1,0.7,10.2971000671387,9.74400043487549,9.74400043487549,6.334,1.62360000610352,52.7812995910645,8.10067391044542
"167",41091,0,1,4,28,1,8,4,1,41900,2110.794,729.5953,2940.389,1,1,0.7210401,1,0.6,11,12,12,8,2.40000009536743,71.5,7.98663719774344
"168",41091,1,1,4,35,1,8,5,1,41900,2674.246,6159.156,9233.401,1,1,0.7210401,1,0.7,10.2971000671387,9.74400043487549,9.74400043487549,6.334,1.62360000610352,52.7812995910645,9.13069102859144
"169",41101,0,1,4,24,1,5,3,125,272650,4024.026,12723.96,16847.98,1,1,0.7210401,1,0.6,11,12,12,8,2.40000009536743,71.5,9.73204539982362
"170",41101,1,1,4,30,1,1,2,125,272650,3786.71,1146.975,5333.685,1,1,0.7210401,1,0.7,10.2971000671387,9.74400043487549,9.74400043487549,6.334,1.62360000610352,52.7812995910645,8.58198511794395
"171",41111,0,1,4,32,1,0,6,52,102070,4433.592,729.329,5262.921,1,1,0.7210401,1,0.6,11,12,12,8,2.40000009536743,71.5,8.56863146529375
"172",41111,1,1,4,45,1,0,5,52,102070,4991.203,943.2939,6334.497,1,1,0.7210401,1,0.7,10.2971000671387,9.74400043487549,9.74400043487549,6.334,1.62360000610352,52.7812995910645,8.75392354271663
"173",42011,0,2,4,34,1,0,6,3,14365,2342.438,715.1899,3157.629,0,1,0.4232804,1,0.6,11,12,12,8,2.40000009536743,65,8.05789335167665
"174",42011,1,2,4,38,1,0,6,3,14365,3823.251,1387.197,5610.448,0,1,0.4232804,1,0.6,11.4135999679565,8.9315996170044,9.74400043487549,7.021,1.62360000610352,61.5783996582031,8.63256407572889
"175",42015,0,2,4,33,1,4,7,104,87220,1804.796,430.2181,2335.014,0,0,3.386243,1,0.6,11,12,12,8,2.40000009536743,65,7.75620133708084
"176",42015,1,2,4,40,1,5,7,342,261097.6,2392.746,614.8132,3407.559,0,0,3.386243,1,0.6,11.4135999679565,8.9315996170044,9.74400043487549,7.021,1.62360000610352,61.5783996582031,8.13404490032004
"177",42025,0,2,4,33,1,0,5,62,40545,1931.057,1122.042,3153.1,0,0,3.386243,1,0.6,11,12,12,8,2.40000009536743,65,8.05645847279082
"178",42025,1,2,4,40,1,0,4,62,40545,4275.274,1618.961,6294.235,0,1,3.386243,1,0.6,11.4135999679565,8.9315996170044,9.74400043487549,7.021,1.62360000610352,61.5783996582031,8.7475482769969
"179",42034,0,2,4,46,1,4,7,15,29535,2639.112,515.743,3254.854,0,0,0.952381,1,0.6,11,12,12,8,2.40000009536743,65,8.08820988582223
"180",42034,1,2,4,60,1,4,5,78,54188.66,3845.175,871.5659,5116.741,0,0,0.952381,1,0.6,11.4135999679565,8.9315996170044,9.74400043487549,7.021,1.62360000610352,61.5783996582031,8.54046840973387
"181",42035,0,2,4,28,1,0,4,293,194060,3517.99,682.9864,4300.977,0,0,3.386243,1,0.6,11,12,12,8,2.40000009536743,65,8.36682996346285
"182",42035,1,2,4,30,1,0,4,293,194060,2317.973,433.0762,3151.049,1,0,3.386243,1,0.6,11.4135999679565,8.9315996170044,9.74400043487549,7.021,1.62360000610352,61.5783996582031,8.05580799654222
"183",42041,0,2,4,32,1,0,6,3,10170,2313.555,615.6741,3029.229,0,1,0.4232804,1,0.6,11,12,12,8,2.40000009536743,65,8.01639347320533
"184",42041,1,2,4,45,1,0,6,3,10170,2099.517,685.1399,3184.657,1,1,0.4232804,1,0.6,11.4135999679565,8.9315996170044,9.74400043487549,7.021,1.62360000610352,61.5783996582031,8.06641382616844
"185",42044,0,2,4,21,1,0,3,23,11985,2611.053,1215.691,3926.744,0,0,0.952381,1,0.6,11,12,12,8,2.40000009536743,65,8.27582049423441
"186",42044,1,2,4,28,1,0,4,12.5,19894.44,2392.746,378.0957,3170.842,0,0,0.952381,1,0.6,11.4135999679565,8.9315996170044,9.74400043487549,7.021,1.62360000610352,61.5783996582031,8.06206777066924
"187",42054,0,2,4,44,1,0,6,40,32150,2559.063,2817.37,5476.434,0,0,0.952381,1,0.6,11,12,12,8,2.40000009536743,65,8.60839202210447
"188",42054,1,2,4,55,1,0,4,40,32150,5329.544,5614.766,11344.31,1,0,0.952381,1,0.6,11.4135999679565,8.9315996170044,9.74400043487549,7.021,1.62360000610352,61.5783996582031,9.33655972165332
"189",42092,0,2,4,26,1,8,3,18,38160,3414.01,844.1522,4358.162,1,0,0.4232804,1,0.6,11,12,12,8,2.40000009536743,65,8.38003511603508
"190",42092,1,2,4,33,1,7,2,18,38160,2199.215,11576.33,14175.54,0,1,0.4232804,1,0.6,11.4135999679565,8.9315996170044,9.74400043487549,7.021,1.62360000610352,61.5783996582031,9.55934376467015
"191",42112,0,2,4,30,1,5,4,2,17280,3032.75,649.2868,3782.037,1,0,0.4232804,1,0.6,11,12,12,8,2.40000009536743,65,8.23828240518261
"192",42112,1,2,4,35,1,0,4,2,17280,2999.391,635.2349,4034.626,1,0,0.4232804,1,0.6,11.4135999679565,8.9315996170044,9.74400043487549,7.021,1.62360000610352,61.5783996582031,8.30291671117379
"193",43024,0,3,4,22,1,0,2,4,9935,3032.75,1174.931,4307.681,0,0,1.819718,1,0.58,11,12,12,8,2.40000009536743,71.5,8.3683871037777
"194",43024,1,3,4,27,1,0,4,9,89254.3,2062.864,773.1086,3235.972,0,0,1.819718,1,0.6,9.9242000579834,8.9315996170044,9.74400043487549,6.105,2.0304000377655,61.5783996582031,8.08239360390428
"195",43025,0,3,4,60,1,0,5,165,134651,3059.983,609.5523,3769.536,0,0,2.007042,1,0.58,11,12,12,8,2.40000009536743,71.5,8.23497244540245
"196",43025,1,3,4,46,1,3,4,6,30207.07,1952.565,507.5111,2860.076,0,0,2.007042,1,0.6,9.9242000579834,8.9315996170044,9.74400043487549,6.105,2.0304000377655,61.5783996582031,7.9589530568357
"197",43044,0,3,4,28,0,0,6,33,47585,2423.311,654.6801,3177.991,0,0,1.819718,1,0.58,11,12,12,8,2.40000009536743,71.5,8.06431912982784
"198",43044,1,3,4,37,1,6,4,33,47585,4787.86,2306.638,7494.499,0,0,1.819718,1,0.6,9.9242000579834,8.9315996170044,9.74400043487549,6.105,2.0304000377655,61.5783996582031,8.92205798603898
"199",43051,0,3,4,36,1,0,5,7,29700,2688.189,557.6503,3345.84,0,1,0.4906104,1,0.58,11,12,12,8,2.40000009536743,71.5,8.11577189606509
"200",43051,1,3,4,40,1,0,6,7,29700,3072.134,1736.252,5208.386,0,1,0.4906104,1,0.6,9.9242000579834,8.9315996170044,9.74400043487549,6.105,2.0304000377655,61.5783996582031,8.55821727751461
"201",43054,0,3,4,29,1,0,4,3,16595,2356.88,498.5143,2955.394,0,0,1.819718,1,0.58,11,12,12,8,2.40000009536743,71.5,7.99172556141334
"202",43054,1,3,4,35,1,0,4,3,16595,2480.715,3761.504,6642.218,0,1,1.819718,1,0.6,9.9242000579834,8.9315996170044,9.74400043487549,6.105,2.0304000377655,61.5783996582031,8.80135176362536
"203",43061,0,3,4,29,1,8,3,3,20820,3379.35,3319.128,6798.479,0,1,0.4906104,1,0.58,11,12,12,8,2.40000009536743,71.5,8.82460127058186
"204",43061,1,3,4,34,1,7,4,3,20820,2375.152,444.0723,3219.225,0,1,0.4906104,1,0.6,9.9242000579834,8.9315996170044,9.74400043487549,6.105,2.0304000377655,61.5783996582031,8.07720651187365
"205",43071,0,3,4,35,1,3,5,136,106815,2333.98,586.9786,3020.958,0,1,0.4906104,1,0.58,11,12,12,8,2.40000009536743,71.5,8.01366024465536
"206",43071,1,3,4,38,1,5,5,136,106815,2681.283,1674.11,4755.393,0,1,0.4906104,1,0.6,9.9242000579834,8.9315996170044,9.74400043487549,6.105,2.0304000377655,61.5783996582031,8.46724488686105
"207",43081,0,3,4,52,1,0,10,6,33085,1625.554,215.1185,1940.672,0,1,0.4906104,1,0.58,11,12,12,8,2.40000009536743,71.5,7.57130473654314
"208",43081,1,3,4,55,1,0,7,6,33085,2780.968,492.0442,3673.012,0,1,0.4906104,1,0.6,9.9242000579834,8.9315996170044,9.74400043487549,6.105,2.0304000377655,61.5783996582031,8.20903953196462
"209",43091,0,3,4,40,1,7,6,13,130580,2977.871,1722.442,4800.313,0,1,0.4906104,1,0.58,11,12,12,8,2.40000009536743,71.5,8.47664470115695
"210",43091,1,3,4,48,1,8,5,13,130580,2800.649,4141.291,7341.94,0,1,0.4906104,1,0.6,9.9242000579834,8.9315996170044,9.74400043487549,6.105,2.0304000377655,61.5783996582031,8.90149458637097
"211",43101,0,3,4,46,1,0,4,263,206830,3409.677,746.5255,4256.203,0,1,0.4906104,1,0.58,11,12,12,8,2.40000009536743,71.5,8.35636765085517
"212",43101,1,3,4,55,1,5,4,263,206830,5745.703,3789.417,9935.12,0,1,0.4906104,1,0.6,9.9242000579834,8.9315996170044,9.74400043487549,6.105,2.0304000377655,61.5783996582031,9.20393188139502
"213",43111,0,3,4,44,1,5,4,1,805,2361.212,294.2973,2755.51,0,1,0.4906104,1,0.58,11,12,12,8,2.40000009536743,71.5,7.92172066581202
"214",43111,1,3,4,37,1,5,4,1,805,2313.574,964.2712,3677.845,0,1,0.4906104,1,0.6,9.9242000579834,8.9315996170044,9.74400043487549,6.105,2.0304000377655,61.5783996582031,8.21035412320338
"215",43121,0,3,4,28,0,0,2,2,9570,3647.965,551.4119,4299.377,0,1,0.4906104,1,0.58,11,12,12,8,2.40000009536743,71.5,8.36645797225708
"216",43121,1,3,4,40,0,0,2,2,9570,3131.682,962.5796,4494.262,0,1,0.4906104,1,0.6,9.9242000579834,8.9315996170044,9.74400043487549,6.105,2.0304000377655,61.5783996582031,8.41077923219264
"217",51014,0,1,5,30,1,0,1,4,9270,5900.865,467.7301,6468.595,0,0,1.037037,0,0.5,12.1000003814697,9.60000038146973,9.60000038146973,9,1.79999995231628,83.1999969482422,8.77486878893601
"218",51014,1,1,5,28,1,0,2,4,11043.44,4345.649,703.749,5449.398,0,0,1.037037,0,0.5,10.4214000701904,8.12040042877197,12.1800003051758,6.411,2.43600010871887,48.3820991516113,8.60344391251385
"219",51015,0,1,5,35,1,14,10,457.5,581090,3635.835,882.7853,4618.622,0,0,2.386831,0,0.5,12.1000003814697,9.60000038146973,9.60000038146973,9,1.79999995231628,83.1999969482422,8.43806816254668
"220",51015,1,1,5,45,1,14,7,683,1005887,6165.149,2883.63,9448.779,0,0,2.386831,0,0.5,10.4214000701904,8.12040042877197,12.1800003051758,6.411,2.43600010871887,48.3820991516113,9.15374663397094
"221",51024,0,1,5,40,1,0,7,4,9775,2130.352,215.0171,2445.369,0,0,1.037037,0,0.5,12.1000003814697,9.60000038146973,9.60000038146973,9,1.79999995231628,83.1999969482422,7.80236016341367
"222",51024,1,1,5,51,1,0,7,2,11977.26,2623.978,566.6726,3590.65,0,0,1.037037,0,0.5,10.4214000701904,8.12040042877197,12.1800003051758,6.411,2.43600010871887,48.3820991516113,8.18636698592184
"223",51025,0,1,5,38,1,14,5,3360,3485200,3905.366,1291.815,5297.182,0,0,2.386831,0,0.5,12.1000003814697,9.60000038146973,9.60000038146973,9,1.79999995231628,83.1999969482422,8.57511902182786
"224",51025,1,1,5,55,1,14,4,500,482325.1,14578.43,5607.152,20585.58,0,0,2.386831,0,0.5,10.4214000701904,8.12040042877197,12.1800003051758,6.411,2.43600010871887,48.3820991516113,9.93239468617713
"225",51044,0,1,5,25,1,0,6,16,38665,3298.477,566.0484,3964.525,0,0,1.037037,0,0.5,12.1000003814697,9.60000038146973,9.60000038146973,9,1.79999995231628,83.1999969482422,8.28539353387874
"226",51044,1,1,5,28,1,3,3,150,311476.5,8969.188,1594.713,10963.9,0,0,1.037037,0,0.5,10.4214000701904,8.12040042877197,12.1800003051758,6.411,2.43600010871887,48.3820991516113,9.30245454088336
"227",51054,0,1,5,25,1,12,4,15,36055,2909.274,621.1361,3630.41,0,0,1.037037,0,0.5,12.1000003814697,9.60000038146973,9.60000038146973,9,1.79999995231628,83.1999969482422,8.19737628159166
"228",51054,1,1,5,75,0,4,5,15,36055,3213.425,805.9277,4419.353,0,1,1.037037,0,0.5,10.4214000701904,8.12040042877197,12.1800003051758,6.411,2.43600010871887,48.3820991516113,8.39397483613616
"229",51071,0,1,5,63,1,0,7,150,211530,2564.84,264.817,2929.657,0,1,0.6378601,0,0.5,12.1000003814697,9.60000038146973,9.60000038146973,9,1.79999995231628,83.1999969482422,7.98298190895677
"230",51071,1,1,5,88,1,0,4,150,211530,4855.867,552.8491,5808.716,0,1,0.6378601,0,0.5,10.4214000701904,8.12040042877197,12.1800003051758,6.411,2.43600010871887,48.3820991516113,8.66728696741199
"231",51081,0,1,5,28,1,0,5,165,174300,2412.336,267.9574,2780.294,0,1,0.6378601,0,0.5,12.1000003814697,9.60000038146973,9.60000038146973,9,1.79999995231628,83.1999969482422,7.93067156601413
"232",51081,1,1,5,35,1,1,6,165,174300,5652.096,2676.275,8728.371,0,1,0.6378601,0,0.5,10.4214000701904,8.12040042877197,12.1800003051758,6.411,2.43600010871887,48.3820991516113,9.07444859583698
"233",51101,0,1,5,30,1,5,3,80,90000,3390.904,425.2112,3916.114,1,0,0.6378601,0,0.5,12.1000003814697,9.60000038146973,9.60000038146973,9,1.79999995231628,83.1999969482422,8.27311043714837
"234",51101,1,1,5,38,1,2,7,80,90000,4485.045,572.2793,5457.325,1,1,0.6378601,0,0.5,10.4214000701904,8.12040042877197,12.1800003051758,6.411,2.43600010871887,48.3820991516113,8.60489724511662
"235",51111,0,1,5,35,1,5,5,10,27900,2601.233,284.4334,2985.667,1,1,0.6378601,0,0.5,12.1000003814697,9.60000038146973,9.60000038146973,9,1.79999995231628,83.1999969482422,8.001913328908
"236",51111,1,1,5,50,1,0,6,10,27900,2403.122,415.0315,3218.153,0,1,0.6378601,0,0.5,10.4214000701904,8.12040042877197,12.1800003051758,6.411,2.43600010871887,48.3820991516113,8.07687356045819
"237",52024,0,2,5,27,1,2,3,2,17700,2596.612,334.6629,3031.274,0,0,1.274336,0,0.3,12.1000003814697,9.60000038146973,9.60000038146973,9,1.79999995231628,83.1999969482422,8.01706811207233
"238",52024,1,2,5,40,1,0,4,2,17700,3920.016,965.9626,5285.979,0,1,1.274336,0,0.3,16.7474994659424,9.74400043487549,12.9924001693726,10.303,2.43600010871887,52.7812995910645,8.57300228422075
"239",52031,0,2,5,45,0,4,2,3,15150,4089.88,1442.441,5632.321,0,1,0.7227138,0,0.3,12.1000003814697,9.60000038146973,9.60000038146973,9,1.79999995231628,83.1999969482422,8.63645442289155
"240",52031,1,2,5,55,0,0,4,3,15150,6113.818,813.2021,7327.02,0,1,0.7227138,0,0.3,16.7474994659424,9.74400043487549,12.9924001693726,10.303,2.43600010871887,52.7812995910645,8.89946063560788
"241",52041,0,2,5,45,1,9,7,140,422800,2396.491,876.5738,3373.065,0,1,0.7227138,0,0.3,12.1000003814697,9.60000038146973,9.60000038146973,9,1.79999995231628,83.1999969482422,8.12387352788774
"242",52041,1,2,5,47,1,9,7,140,422800,4628.888,1381.397,6410.286,0,1,0.7227138,0,0.3,16.7474994659424,9.74400043487549,12.9924001693726,10.303,2.43600010871887,52.7812995910645,8.76581515381737
"243",52054,0,2,5,55,1,10,6,56,174600,3141.64,1209.699,4451.339,0,0,1.274336,0,0.3,12.1000003814697,9.60000038146973,9.60000038146973,9,1.79999995231628,83.1999969482422,8.40118485504907
"244",52054,1,2,5,65,1,10,4,56,174600,4945.865,2097.713,7443.578,1,1,1.274336,0,0.3,16.7474994659424,9.74400043487549,12.9924001693726,10.303,2.43600010871887,52.7812995910645,8.91524126117447
"245",52071,0,2,5,68,1,9,13,132,488150,2615.097,943.6895,3658.787,1,1,0.7227138,0,0.3,12.1000003814697,9.60000038146973,9.60000038146973,9,1.79999995231628,83.1999969482422,8.20516022798061
"246",52071,1,2,5,65,0,3,14,132,488150,5287.88,11452.83,17140.71,0,1,0.7227138,0,0.3,16.7474994659424,9.74400043487549,12.9924001693726,10.303,2.43600010871887,52.7812995910645,9.74926995380318
"247",52091,0,2,5,45,1,10,5,50,77950,2904.508,3052.047,6056.555,1,1,0.7227138,0,0.3,12.1000003814697,9.60000038146973,9.60000038146973,9,1.79999995231628,83.1999969482422,8.70906153230278
"248",52091,1,2,5,41,1,10,6,50,77950,4272.342,2734.132,7406.474,1,1,0.7227138,0,0.3,16.7474994659424,9.74400043487549,12.9924001693726,10.303,2.43600010871887,52.7812995910645,8.91024476948543
"249",52101,0,2,5,47,1,10,4,8,29750,3383.682,641.8237,4125.506,0,1,0.7227138,0,0.3,12.1000003814697,9.60000038146973,9.60000038146973,9,1.79999995231628,83.1999969482422,8.3251863230484
"250",52101,1,2,5,56,1,10,6,8,29750,6008.03,1259.191,7667.222,1,1,0.7227138,0,0.3,16.7474994659424,9.74400043487549,12.9924001693726,10.303,2.43600010871887,52.7812995910645,8.94484005523315
"251",53015,0,3,5,63,1,13,10,1123,1317900,3206.05,716.871,4022.922,0,0,0.3508772,1,0.05,11,9.60000038146973,10.8000001907349,9,1.79999995231628,83.1999969482422,8.3000123278939
"252",53015,1,3,5,40,1,2,5,776,580910.9,4390.31,794.4238,5584.734,0,0,0.3508772,1,0.05,16.9960994720459,8.12040042877197,12.9924001693726,10.455,2.84159994125366,56.3003997802734,8.62797112632368
"253",53024,0,3,5,25,1,0,3,10,13550,2622.607,193.8217,2916.428,0,0,0.6315789,1,0.05,11,9.60000038146973,10.8000001907349,9,1.79999995231628,83.1999969482422,7.97845768519295
"254",53024,1,3,5,35,1,0,3,10,38449.05,6509.677,2208.237,9117.914,0,0,0.6315789,1,0.05,16.9960994720459,8.12040042877197,12.9924001693726,10.455,2.84159994125366,56.3003997802734,9.11810599703055
"255",53034,0,3,5,70,1,0,6,55,49100,2313.555,499.6074,2913.162,0,0,0.6315789,1,0.05,11,9.60000038146973,10.8000001907349,9,1.79999995231628,83.1999969482422,7.97733757889553
"256",53034,1,3,5,35,1,1,5,55,49100,3603.194,1220.733,5223.927,0,1,0.6315789,1,0.05,16.9960994720459,8.12040042877197,12.9924001693726,10.455,2.84159994125366,56.3003997802734,8.56119610544355
"257",53054,0,3,5,42,1,0,8,138,145100,2389.28,507.7486,2997.028,0,0,0.6315789,1,0.05,11,9.60000038146973,10.8000001907349,9,1.79999995231628,83.1999969482422,8.00571001817864
"258",53054,1,3,5,55,1,0,9,138,145100,2156.659,410.5203,2967.179,0,1,0.6315789,1,0.05,16.9960994720459,8.12040042877197,12.9924001693726,10.455,2.84159994125366,56.3003997802734,7.99570391244174
"259",53091,0,3,5,35,1,2,6,45,63700,2339.55,272.4439,2711.994,0,1,1.315789,1,0.05,11,9.60000038146973,10.8000001907349,9,1.79999995231628,83.1999969482422,7.90580810108258
