"","nh","year","villid","thanaid","agehead","sexhead","educhead","famsize","hhland","hhasset","expfd","expnfd","exptot","dmmfd","dfmfd","weight","vaccess","pcirr","rice","wheat","milk","potato","egg","oil","exptot0","exptot91"
"519",192053,1,2,19,40,1,0,6,1,1762,2162.223,493.9775,3056.201,0,1,0.5625001,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,3459.499
"520",192083,1,2,19,45,1,0,8,6,33008,2211.903,464.3728,3076.276,0,1,0.5625001,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,3158.456
"521",192103,1,2,19,48,1,0,7,10,4972,2150.301,471.7437,3022.044,0,1,0.5625001,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,5484.379
"522",192123,1,2,19,58,0,0,8,4,20085,2114.63,295.2024,2809.832,0,1,0.5625001,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,3139.887
"523",193023,1,3,19,50,1,0,6,4,7385,2759.958,453.3765,3613.335,0,1,0.6078572,0,0.1,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,3135.964
"524",193025,1,3,19,48,0,12,4,1,1827.04,2803.492,1326.296,4529.788,0,0,3.526667,0,0.1,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,3916.581
"525",193034,1,3,19,33,1,0,6,2,8938.963,1728.921,327.0627,2455.984,0,0,0.6516667,0,0.1,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,3760.021
"526",193054,1,3,19,58,1,2,3,3,3028.15,3036.044,496.2334,3932.278,0,0,0.6516667,0,0.1,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,3285.043
"527",193063,1,3,19,52,0,0,5,68,68445,2763.567,734.8762,3898.444,0,1,0.6078572,0,0.1,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,4773.417
"528",193064,1,3,19,35,1,0,5,36,20598.19,2559.48,515.0901,3474.57,0,0,0.6516667,0,0.1,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,3105.795
"529",193113,1,3,19,52,1,1,5,60,39870,2792.259,454.73,3646.989,0,1,0.6078572,0,0.1,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,3025.895
"530",193123,1,3,19,27,1,5,2,27,11503.59,3478.143,883.0693,4761.212,0,0,0.6078572,0,0.1,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,3688.168
"531",193143,1,3,19,62,1,0,9,63,45315,2785.522,565.405,3750.927,0,1,0.6078572,0,0.1,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,3335.118
"532",201023,1,1,20,50,1,0,2,1,11990,3446.339,694.2751,4540.614,0,1,0.5815972,1,0.9,8.43589973449707,8.9315996170044,9.74400043487549,5.19,2.0304000377655,45.7430992126465,0,4572.093
"533",201025,1,1,20,25,1,0,3,12.5,15705.78,2166.283,558.2622,3124.545,0,0,2.326389,1,0.9,8.43589973449707,8.9315996170044,9.74400043487549,5.19,2.0304000377655,45.7430992126465,0,6142.086
"534",201053,1,1,20,55,1,0,5,1,2010,2004.872,390.5804,2795.453,0,1,0.5815972,1,0.9,8.43589973449707,8.9315996170044,9.74400043487549,5.19,2.0304000377655,45.7430992126465,0,3122.565
"535",201054,1,1,20,33,1,0,3,3,17410,2436.054,435.3318,3271.385,1,0,1.208333,1,0.9,8.43589973449707,8.9315996170044,9.74400043487549,5.19,2.0304000377655,45.7430992126465,0,2600.175
"536",201063,1,1,20,32,0,0,2,12.5,12856.95,2391.393,1740.763,4532.156,0,0,0.5815972,1,0.9,8.43589973449707,8.9315996170044,9.74400043487549,5.19,2.0304000377655,45.7430992126465,0,3049.761
"537",201093,1,1,20,32,1,0,3,3,4398.43,2402.219,577.6604,3379.88,0,0,0.5815972,1,0.9,8.43589973449707,8.9315996170044,9.74400043487549,5.19,2.0304000377655,45.7430992126465,0,3211.367
"538",201103,1,1,20,45,1,0,5,1,7250,1539.586,316.687,2256.273,1,0,0.5815972,1,0.9,8.43589973449707,8.9315996170044,9.74400043487549,5.19,2.0304000377655,45.7430992126465,0,3076.33
"539",201113,1,1,20,46,1,0,7,1,5600,2692.806,773.3503,3866.156,1,0,0.5815972,1,0.9,8.43589973449707,8.9315996170044,9.74400043487549,5.19,2.0304000377655,45.7430992126465,0,3002.465
"540",201123,1,1,20,42,1,4,2,1,4275,3604.683,879.686,4884.369,1,0,0.5815972,1,0.9,8.43589973449707,8.9315996170044,9.74400043487549,5.19,2.0304000377655,45.7430992126465,0,4244.419
"541",202013,1,2,20,46,1,0,4,5,44910,3197.32,3544.12,7141.44,0,1,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,0,4518.801
"542",202025,1,2,20,40,0,0,6,7,8593.855,1596.517,530.8567,2527.374,0,0,2.5,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,0,2400.263
"543",202033,1,2,20,28,1,0,2,1,3552.578,3701.448,730.8162,4832.264,0,0,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,0,2771.599
"544",202043,1,2,20,25,1,9,3,74,83502.51,2250.192,3299.95,5950.142,0,0,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,0,3578.409
"545",202053,1,2,20,54,0,0,4,1,5210,4794.627,1163.893,6358.52,0,1,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,0,3293.635
"546",202063,1,2,20,44,1,0,8,1,8700,2680.674,1252.03,4332.704,0,1,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,0,2842.934
"547",202073,1,2,20,44,1,0,5,30,32940,1733.929,673.7043,2807.633,0,1,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,0,2801.691
"548",202083,1,2,20,57,1,0,3,15,17775,3669.87,703.749,4773.619,0,1,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,0,2445.56
"549",202093,1,2,20,62,1,0,5,5,23050,2387.603,470.5645,3258.167,0,1,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,0,2630.323
"550",202103,1,2,20,52,1,0,5,5,13700,2644.742,1626.742,4671.484,0,1,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,0,2765.174
"551",202113,1,2,20,38,1,0,4,1,2680,2118.69,488.0566,3006.747,0,1,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,0,2387.146
"552",203015,1,3,20,30,1,0,2,1,5860.062,3925.43,930.437,5255.867,0,0,2.24359,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,0,3795.046
"553",203024,1,3,20,65,1,5,6,252,215902,4830.153,11105.47,16335.63,0,0,1.461538,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,0,3311.529
"554",203025,1,3,20,33,1,8,6,478,567025.3,4418.054,5190.147,10008.201,0,0,2.24359,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,0,6171.732
"555",203034,1,3,20,28,1,0,3,1,2794.695,2859.205,2141.697,5400.902,0,0,1.461538,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,0,3420.136
"556",203044,1,3,20,32,1,0,5,1,3830.018,2159.156,351.1978,2910.353,0,0,1.461538,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,0,2472.43
"557",203073,1,3,20,55,1,0,6,3,11630,1943.881,481.0078,2824.888,0,1,0.4967948,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,0,4657.49
"558",203083,1,3,20,40,1,0,3,2,21250,3775.432,890.9639,5066.396,0,1,0.4967948,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,0,3446.458
"559",203093,1,3,20,60,1,2,3,3,6405,5928.632,1972.527,8301.159,0,1,0.4967948,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,0,3300.784
"560",203103,1,3,20,45,1,0,4,1,2775,2670.862,4292.529,7363.392,0,1,0.4967948,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,0,2585.625
"561",203123,1,3,20,40,1,8,4,3,22250,4100.69,1512.383,6013.074,1,1,0.4967948,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,0,3682.71
"562",211013,1,1,21,42,1,9,6,80,78450,3800.244,1808.995,6009.239,1,0,0.2133333,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,0,3541.751
"563",211014,1,1,21,28,1,0,5,5,14149.41,3961.294,1096.224,5457.518,0,0,1.408,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,0,5424.098
"564",211015,1,1,21,63,1,0,5,186,122020,3673.569,1435.648,5509.216,1,0,3.466666,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,0,4292.835
"565",211023,1,1,21,64,1,6,13,15,20420,3428.173,1179.508,5007.681,1,0,0.2133333,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,0,4021.42
"566",211024,1,1,21,63,1,2,4,17,21360,3800.244,1112.634,5312.877,0,1,1.408,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,0,3733.779
"567",211033,1,1,21,33,1,6,4,5,32100,2934.768,1431.858,4766.626,1,0,0.2133333,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,0,5677.667
"568",211034,1,1,21,56,1,1,5,20,21011,3459.737,1200.568,5060.306,0,1,1.408,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,0,3345.25
"569",211043,1,1,21,31,1,0,4,2,2840,3184.463,2318.48,5902.943,1,0,0.2133333,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,0,3213.41
"570",211053,1,1,21,44,1,0,5,8,12350,2357.559,3981.594,6739.153,1,0,0.2133333,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,0,3000.186
"571",211063,1,1,21,36,1,0,6,4,20170,2140.569,3619.119,6159.688,1,0,0.2133333,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,0,2941.577
"572",211123,1,1,21,26,1,0,2,10,20828.26,5522.398,1424.415,7346.813,0,0,0.2133333,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,0,3895.692
"573",212014,1,2,21,58,1,0,6,14,29428.88,2497.857,371.0469,3268.904,0,0,1.518987,0,0.85,13.6465997695923,6.49560022354126,14.6160001754761,8.395,2.43600010871887,56.3003997802734,0,2425.459
"574",212015,1,2,21,62,0,0,6,1491,2036115,6153.291,3112.735,9666.025,0,0,2.025316,0,0.85,13.6465997695923,6.49560022354126,14.6160001754761,8.395,2.43600010871887,56.3003997802734,0,9068.874
"575",212023,1,2,21,56,1,0,6,12,22970,3447.016,812.5818,4659.598,0,1,0.5274261,0,0.85,13.6465997695923,6.49560022354126,14.6160001754761,8.395,2.43600010871887,56.3003997802734,0,4417.199
"576",212025,1,2,21,30,1,9,5,420,784487.1,9268.913,3879.821,13548.73,0,0,2.025316,0,0.85,13.6465997695923,6.49560022354126,14.6160001754761,8.395,2.43600010871887,56.3003997802734,0,9363.708
"577",212034,1,2,21,42,1,5,4,14,36398.7,3709.568,806.0967,4915.665,0,0,1.518987,0,0.85,13.6465997695923,6.49560022354126,14.6160001754761,8.395,2.43600010871887,56.3003997802734,0,3641.085
"578",212035,1,2,21,21,1,0,3,86,69200,3516.94,706.4553,4623.395,1,0,2.025316,0,0.85,13.6465997695923,6.49560022354126,14.6160001754761,8.395,2.43600010871887,56.3003997802734,0,2802.676
"579",212043,1,2,21,28,1,0,6,1,9500,3452.88,657.1709,4510.051,0,1,0.5274261,0,0.85,13.6465997695923,6.49560022354126,14.6160001754761,8.395,2.43600010871887,56.3003997802734,0,5309.021
"580",212044,1,2,21,52,0,0,3,24,52540.94,4889.701,865.2505,6154.951,0,0,1.518987,0,0.85,13.6465997695923,6.49560022354126,14.6160001754761,8.395,2.43600010871887,56.3003997802734,0,2349.062
"581",212053,1,2,21,34,1,2,4,2,11120,4187.306,1376.539,5963.845,0,1,0.5274261,0,0.85,13.6465997695923,6.49560022354126,14.6160001754761,8.395,2.43600010871887,56.3003997802734,0,3380.912
"582",212063,1,2,21,31,1,0,4,1,7420,2829.882,684.6326,3914.515,0,1,0.5274261,0,0.85,13.6465997695923,6.49560022354126,14.6160001754761,8.395,2.43600010871887,56.3003997802734,0,3527.599
"583",212073,1,2,21,28,1,0,4,4,18825,2914.468,654.6892,3969.157,0,1,0.5274261,0,0.85,13.6465997695923,6.49560022354126,14.6160001754761,8.395,2.43600010871887,56.3003997802734,0,2945.707
"584",212083,1,2,21,48,1,0,3,2,22472,1781.026,650.0654,2831.091,0,1,0.5274261,0,0.85,13.6465997695923,6.49560022354126,14.6160001754761,8.395,2.43600010871887,56.3003997802734,0,7936.794
"585",212093,1,2,21,20,1,0,2,1,4550,4062.796,1765.124,6227.92,0,1,0.5274261,0,0.85,13.6465997695923,6.49560022354126,14.6160001754761,8.395,2.43600010871887,56.3003997802734,0,2978.593
"586",212103,1,2,21,40,1,0,6,2,3300,3631.073,822.168,4853.241,0,1,0.5274261,0,0.85,13.6465997695923,6.49560022354126,14.6160001754761,8.395,2.43600010871887,56.3003997802734,0,3302.609
"587",212123,1,2,21,54,1,0,2,8,16750,6075.247,823.8599,7299.107,0,1,0.5274261,0,0.85,13.6465997695923,6.49560022354126,14.6160001754761,8.395,2.43600010871887,56.3003997802734,0,4225.125
"588",213014,1,3,21,33,1,0,4,4,9545,4903.234,4905.941,10209.176,0,1,1.818182,1,0.96,10.4214000701904,8.9315996170044,11.368800163269,6.411,2.43600010871887,49.2621994018555,0,3503.428
"589",213015,1,3,21,37,1,12,4,1449,1241379,9857.896,3288.673,13546.57,0,0,1.515152,1,0.96,10.4214000701904,8.9315996170044,11.368800163269,6.411,2.43600010871887,49.2621994018555,0,11776.26
"590",213023,1,3,21,56,1,4,3,32,32190,8701.223,39279.79,48359.01,0,1,0.530303,1,0.96,10.4214000701904,8.9315996170044,11.368800163269,6.411,2.43600010871887,49.2621994018555,0,5174.192
"591",213033,1,3,21,47,1,0,4,14,54605,5740.966,2186.02,8304.986,0,1,0.530303,1,0.96,10.4214000701904,8.9315996170044,11.368800163269,6.411,2.43600010871887,49.2621994018555,0,3631.331
"592",213053,1,3,21,27,1,10,5,3,4650,3123.021,776.5596,4277.58,0,1,0.530303,1,0.96,10.4214000701904,8.9315996170044,11.368800163269,6.411,2.43600010871887,49.2621994018555,0,2682.225
"593",213063,1,3,21,68,1,0,2,2,2190,5046.691,767.3569,6192.048,0,1,0.530303,1,0.96,10.4214000701904,8.9315996170044,11.368800163269,6.411,2.43600010871887,49.2621994018555,0,2916.179
"594",213093,1,3,21,56,1,0,3,20,18235,4466.098,3884.377,8728.476,0,1,0.530303,1,0.96,10.4214000701904,8.9315996170044,11.368800163269,6.411,2.43600010871887,49.2621994018555,0,2665.173
"595",213103,1,3,21,38,1,0,4,25,18170,4968.534,1612.871,6959.405,0,1,0.530303,1,0.96,10.4214000701904,8.9315996170044,11.368800163269,6.411,2.43600010871887,49.2621994018555,0,2603.977
"596",213113,1,3,21,57,1,0,2,2,6155,5383.678,1592.232,7353.91,0,1,0.530303,1,0.96,10.4214000701904,8.9315996170044,11.368800163269,6.411,2.43600010871887,49.2621994018555,0,4129.496
"597",213123,1,3,21,37,1,5,3,10,8810,5395.408,1234.267,7007.674,0,1,0.530303,1,0.96,10.4214000701904,8.9315996170044,11.368800163269,6.411,2.43600010871887,49.2621994018555,0,4696.181
"598",221014,1,1,22,46,1,0,9,232,155494.6,3680.546,294.7322,4353.279,0,0,0.8535156,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,0,1452.46
"599",221025,1,1,22,34,1,0,5,5,18311,3475.437,303.1533,4156.59,0,0,4.432292,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,0,3068.291
"600",221033,1,1,22,37,1,0,5,5,12830,3847.882,402.6255,4628.507,0,1,0.327288,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,0,3003.825
"601",221034,1,1,22,41,1,3,4,210,184240.1,4037.759,558.2622,4974.021,0,0,0.8535156,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,0,3224.574
"602",221035,1,1,22,32,1,10,5,410,309947.3,3411.016,4578.969,8367.985,0,0,4.432292,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,0,9774.032
"603",221044,1,1,22,41,1,0,4,4,14260,4369.333,639.4639,5386.797,0,1,0.8535156,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,0,2851.552
"604",221053,1,1,22,36,0,0,3,1,338.3408,1558.172,239.9962,2176.168,0,0,0.327288,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,0,3197.999
"605",221054,1,1,22,36,1,0,4,5,20253.08,4447.151,664.8394,5489.991,0,0,0.8535156,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,0,3538.711
"606",221063,1,1,22,47,1,0,6,1,51705,2420.715,392.25,3190.965,0,1,0.327288,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,0,3339.395
"607",221073,1,1,22,54,1,0,4,53,61665,4783.462,688.5234,5849.985,1,0,0.327288,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,0,5076.123
"608",221093,1,1,22,62,1,0,4,14,22150,2224.252,1193.159,3795.411,0,1,0.327288,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,0,3075.098
"609",221103,1,1,22,46,1,0,6,3,11530,3970.316,507.1729,4855.489,0,1,0.327288,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,0,2232.421
"610",221113,1,1,22,34,1,8,6,85,79855.2,4822.033,828.5967,6028.629,0,0,0.327288,1,0.1,12.6543998718262,8.12040042877197,22.736400604248,7.784,3.24839997291565,45.7430992126465,0,4754.708
"611",222013,1,2,22,35,1,0,4,15,8400,3854.378,716.4368,4948.815,1,0,0.4745625,1,0.1,12.1571998596191,8.12040042877197,22.736400604248,7.479,3.24839997291565,45.7430992126465,0,3079.114
"612",222015,1,2,22,63,0,0,6,368,207064.6,2894.393,472.5491,3744.942,0,0,2.289242,1,0.1,12.1571998596191,8.12040042877197,22.736400604248,7.479,3.24839997291565,45.7430992126465,0,6216.485
"613",222024,1,2,22,39,1,0,4,77,51779.68,2671.539,461.3276,3510.866,0,0,1.493827,1,0.1,12.1571998596191,8.12040042877197,22.736400604248,7.479,3.24839997291565,45.7430992126465,0,4051.309
"614",222035,1,2,22,32,1,12,7,1074,970449.3,5244.668,1161.959,6784.627,0,0,2.289242,1,0.1,12.1571998596191,8.12040042877197,22.736400604248,7.479,3.24839997291565,45.7430992126465,0,9220.115
"615",222043,1,2,22,46,1,4,10,236,221268.1,2605.765,622.5469,3606.312,0,0,0.4745625,1,0.1,12.1571998596191,8.12040042877197,22.736400604248,7.479,3.24839997291565,45.7430992126465,0,7459.988
"616",222044,1,2,22,32,1,0,4,1.5,12112.6,2321.018,389.9377,3088.956,0,0,1.493827,1,0.1,12.1571998596191,8.12040042877197,22.736400604248,7.479,3.24839997291565,45.7430992126465,0,1990.875
"617",222063,1,2,22,52,0,0,3,1,1,3762.349,372.175,4512.524,0,1,0.4745625,1,0.1,12.1571998596191,8.12040042877197,22.736400604248,7.479,3.24839997291565,45.7430992126465,0,2355.706
"618",222064,1,2,22,35,1,0,5,12,4370,2746.515,763.9734,3888.489,0,1,1.493827,1,0.1,12.1571998596191,8.12040042877197,22.736400604248,7.479,3.24839997291565,45.7430992126465,0,2717.888
"619",222083,1,2,22,62,1,0,4,14,19695,5879.009,1326.634,7583.644,0,1,0.4745625,1,0.1,12.1571998596191,8.12040042877197,22.736400604248,7.479,3.24839997291565,45.7430992126465,0,3235.526
"620",222103,1,2,22,32,0,0,4,45,50200,4844.363,555.7246,5778.088,0,1,0.4745625,1,0.1,12.1571998596191,8.12040042877197,22.736400604248,7.479,3.24839997291565,45.7430992126465,0,3003.919
"621",222143,1,2,22,35,1,0,4,3,7350,3236.229,1696.779,5311.008,1,1,0.4745625,1,0.1,12.1571998596191,8.12040042877197,22.736400604248,7.479,3.24839997291565,45.7430992126465,0,3560.083
"622",223013,1,3,22,44,1,0,5,7,12350,3373.664,626.8777,4378.541,0,1,0.3361831,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,0,2857.283
"623",223015,1,3,22,41,1,0,4,182,139782.1,2602.517,346.2917,3326.809,0,0,3.019305,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,0,8454.416
"624",223024,1,3,22,49,1,0,5,4,13240,2397.618,1428.745,4204.364,1,1,1.539253,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,0,3535.417
"625",223033,1,3,22,41,1,0,5,4,10900,2765.733,1433.482,4577.215,0,1,0.3361831,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,0,2331.146
"626",223044,1,3,22,31,1,0,5,5,12860,2321.83,1152.253,3852.083,0,1,1.539253,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,0,3858.036
"627",223054,1,3,22,66,1,0,8,612,485079.2,5197.252,774.2085,6349.461,0,0,1.539253,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,0,3115.534
"628",223063,1,3,22,36,1,4,6,14,53225,3540.398,331.1228,4249.521,1,0,0.3361831,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,0,2675.726
"629",223064,1,3,22,44,1,0,4,14,13229.13,2250.643,364.9006,2993.543,0,0,1.539253,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,0,3218.878
"630",223093,1,3,22,42,1,0,5,132,182240,3924.753,794.9653,5097.718,0,1,0.3361831,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,0,3336.41
"631",223103,1,3,22,52,1,0,3,33,44540,3102.811,825.1001,4305.911,0,1,0.3361831,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,0,4040.161
"632",223113,1,3,22,57,0,0,3,13,28285,4614.066,1151.261,6143.327,0,1,0.3361831,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,0,2681.559
"633",223123,1,3,22,43,1,0,7,15,38540,4037.275,929.1807,5344.456,0,1,0.3361831,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,0,2989.867
"634",223133,1,3,22,49,1,5,8,43,55110,6190.283,1251.1,7819.382,1,0,0.3361831,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,0,2372.016
"635",223143,1,3,22,42,1,0,2,39,36219.38,6772.229,2204.628,9354.857,0,0,0.3361831,1,0.1175,12.4057998657227,8.12040042877197,22.736400604248,7.632,3.24839997291565,45.7430992126465,0,5496.742
"636",231013,1,1,23,74,1,0,10,4,63450,6412.775,11478.55,18269.33,0,1,0.3289474,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,0,5246.208
"637",231023,1,1,23,38,0,4,8,5,78090,5321.424,3177.865,8877.289,0,1,0.3289474,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,0,3452.611
"638",231024,1,1,23,49,1,8,8,27,2049398,6327.649,8299.922,15005.57,0,0,2.947368,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,0,6027.887
"639",231033,1,1,23,35,1,6,5,1,17725,10653.13,3020.706,14051.84,0,1,0.3289474,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,0,4598.908
"640",231035,1,1,23,75,1,0,2,158,2096475,15270.67,5829.612,21478.29,0,0,0.4385965,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,0,8859.654
"641",231043,1,1,23,62,0,0,4,3,23230,4068.886,575.5176,5022.404,0,1,0.3289474,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,0,2452.514
"642",231063,1,1,23,40,1,0,5,3,32775,5982.406,1927.866,8288.272,0,1,0.3289474,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,0,2954.593
"643",231073,1,1,23,55,1,0,11,5,84350,3680.656,1960.531,6019.187,0,1,0.3289474,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,0,8501.554
"644",231083,1,1,23,27,1,6,3,10,125620,8166.193,1199.982,9744.175,0,1,0.3289474,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,0,5118.419
"645",231113,1,1,23,48,1,4,5,13,126240,6576.804,4503.992,11458.8,0,1,0.3289474,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,0,4014.278
"646",231123,1,1,23,95,1,0,7,16,84550,5626.124,4176.865,10180.989,0,1,0.3289474,1,0.9,10.7931995391846,8.12040042877197,16.2408008575439,6.64,2.84159994125366,49.2621994018555,0,6127.309
"647",232014,1,2,23,38,1,0,4,2,12110,4789.552,3860.468,9028.021,0,1,1.391304,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,0,3799.213
"648",232015,1,2,23,38,1,0,6,35,116118.6,3451.076,932.6926,4761.769,0,0,1.268116,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,0,5547.229
